station,last_update,CO,NH3,NO2,OZONE,PM10,PM2.5,SO2,AQI
"Bata Chowk, Nalbari - PCBA",2026-04-21 17:00:00,-0.5291408315571609,0.1467819495274603,-0.6551353639057221,-0.9448697375552892,-1.3651423792707893,-1.0000175785277534,0.507311858075438,35.0
"Bawana, Delhi - DPCC",2026-04-21 17:00:00,0.034539218770049694,-0.1304728440244092,-0.23959672655860262,0.08116486999693116,2.0792107784380356,1.5627512743168375,0.6672062096357152,206.0
"Belur Math, Howrah - WBPCB",2026-04-21 17:00:00,-0.641876841622603,-0.1304728440244092,1.3706154931614853,-0.5344558945344011,-0.6601578148274626,-0.5688975845912801,-0.29215989972594775,70.0
"Bhatagaon New ISBT, Raipur - CECB",2026-04-21 17:00:00,-0.13456479632811347,-0.9622372246800176,0.17594191078851687,-1.2783309850097608,-0.801154727716128,-0.9521153569792564,-0.3721070755060863,63.0
"Bhayandar West, Mira-Bhayandar - MPCB",2026-04-21 17:00:00,-0.641876841622603,-0.1304728440244092,-0.3954237155637724,-0.7909645464224562,-0.5393033180657495,-0.4251909199457891,-0.6918957786266406,76.0
"Bhelupur, Varanasi - UPPCB",2026-04-21 17:00:00,-1.2055568919498134,-1.2394920182318871,-0.9667893419160617,-0.8935680071776783,-0.015600498764992508,-0.7126042492367712,0.9869949127562695,102.0
"Bhoiwada, Dungarpur - RSPCB",2026-04-21 17:00:00,-0.41640482149171876,2.0875655043905468,-0.4993083749005523,0.004212274430514627,-0.5594457341927017,-0.9521153569792564,-0.9317373059670563,75.0
"Bhopal Chauraha, Dewas - MPPCB",2026-04-21 17:00:00,-0.13456479632811347,-0.40772763757627867,3.500251009565473,-0.5601067597232066,-0.11631257939975347,-0.35333758762304357,0.507311858075438,97.0
"Bhosari,Pimpri-Chinchwad - IITM",2026-04-21 17:00:00,-1.656500932211582,-0.1304728440244092,-0.4993083749005523,-0.4575032989679846,-0.4990184858118451,-0.6407509169140257,-0.29215989972594775,78.0
"Bhumkar Nagar, Pimpri-Chinchwad - IITM",2026-04-21 17:00:00,0.1472752288354918,-0.1304728440244092,-0.5512507045689422,0.5941821737730414,0.28653574313929037,0.0059290739906841215,-0.29215989972594775,117.0
"Bidhannagar, Kolkata - WBPCB",2026-04-21 17:00:00,1.1618993194244707,-0.1304728440244092,-0.6551353639057221,-0.17534378189112396,-0.9824364728586977,-0.5928486953655288,-0.611948602846502,54.0
"Bolinj, Virar - MPCB",2026-04-21 17:00:00,-0.9237168667862082,-0.1304728440244092,-0.13571206722182275,-0.277947242646346,-0.8212971438430802,-0.7126042492367712,-1.0916316575273335,62.0
"Bombay Castel, Ooty - TNPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.1304728440244092,-1.2265009902580115,-1.22702925463215,-0.8615819760969845,-0.5209953630427832,-1.0916316575273335,60.0
"Borivali East, Mumbai - IITM",2026-04-21 17:00:00,2.2328914150461707,-0.1304728440244092,0.5395382184672464,0.4402769826402083,0.08511158186976846,-0.08987536910630993,-0.29215989972594775,107.0
"Borivali East, Mumbai - MPCB",2026-04-21 17:00:00,-1.0928208818843714,0.42403674307932976,-0.23959672655860262,-0.22664551226873497,-0.35802157292317977,-0.3054353660745466,-0.21221272394580915,85.0
"Botanical Garden, Howrah - WBPCB",2026-04-21 17:00:00,-0.8109808567207661,-1.2394920182318871,-0.6551353639057221,-0.3035981078351515,-0.9622940567317455,-0.9281642462050079,-1.0116844817471948,55.0
"Buddha Colony, Muzaffarpur - BSPCB",2026-04-21 17:00:00,-0.36003681645899765,3.7510942657017634,0.43565355913046655,3.364475614164036,1.2936565494869,3.1914268069657363,-0.6918957786266406,239.0
"Buddhi Vihar, Moradabad - UPPCB",2026-04-21 17:00:00,-0.13456479632811347,-0.1304728440244092,0.12399958112012693,-0.38055070340156805,-0.47887606968489294,-0.8802620246565108,0.507311858075438,79.0
"Burari Crossing, Delhi - IMD",2026-04-21 17:00:00,-0.02182878626267136,-0.1304728440244092,0.9550768558143659,1.1841520731155681,1.4346534623755653,0.700511286443891,-0.29215989972594775,174.0
"Byculla, Mumbai - BMC",2026-04-21 17:00:00,1.5564753546535182,-0.1304728440244092,-0.18765439689021268,-0.4831541641567901,-0.6601578148274626,-0.8084086923337653,-1.0916316575273335,70.0
"CBD Belapur, Belapur - MPCB",2026-04-21 17:00:00,-0.02182878626267136,-0.1304728440244092,-0.23959672655860262,0.7993890952834855,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"CDA Area, Cuttack - OSPCB",2026-04-21 17:00:00,2.2328914150461707,-0.9622372246800176,-0.9667893419160617,0.6454839041506524,-0.2573094922884188,-0.9760664677535049,-0.6918957786266406,90.0
"CRRI Mathura Road, Delhi - IMD",2026-04-21 17:00:00,0.4854832590318181,-0.1304728440244092,0.7992498668091961,0.08116486999693116,1.5756503752642306,0.7723646187666365,-0.29215989972594775,181.0
"Cantonment Area, Delhi - DPCC ",2026-04-21 17:00:00,0.09090722380277075,-0.9622372246800176,-0.08376973755343281,-0.6883610856672342,0.9915203075826171,-0.9042131354307594,1.3867307916569624,152.0
"Central Academy for SFS, Byrnihat - PCBA",2026-04-21 17:00:00,1.443739344588076,-0.40772763757627867,-0.9667893419160617,-0.277947242646346,-0.4990184858118451,0.7244623972181395,1.2268364400966851,104.0
"Central University, Hyderabad - TSPCB",2026-04-21 17:00:00,-1.1491888869170925,-0.6849824311281482,-0.29153905622699255,-0.9705206027440948,-1.64713620504812,-1.311382018592984,-0.7718429544067792,21.0
"Chakala-Andheri East, Mumbai - IITM",2026-04-21 17:00:00,-0.19093280136083451,-0.40772763757627867,-0.4473660452321624,0.1324666003745422,0.36710540764709915,-0.13777759065480696,-0.6918957786266406,121.0
"Chalai Bazaar, Ramanathapuram - TNPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.1304728440244092,-0.23959672655860262,-1.2526801198209554,-1.6269937889211679,-0.3054353660745466,-0.5320014270663634,61.0
"Chandkheda, Ahmedabad - IITM",2026-04-21 17:00:00,-1.0928208818843714,0.42403674307932976,-0.13571206722182275,0.4146261174514028,-0.015600498764992508,-0.7605064707852683,-0.4520542512862249,102.0
"Chandni Chowk, Delhi - IITM",2026-04-21 17:00:00,-0.19093280136083451,0.9785463301830687,3.292481690891913,-0.22664551226873497,1.495080710756422,0.1735868494104237,0.5872590338555767,177.0
"Charitra Van, Buxar - BSPCB",2026-04-21 17:00:00,-0.41640482149171876,-0.6849824311281482,-0.9148470122476718,-0.8166154116112617,-0.9220092244778412,-0.3293864768487951,0.907047736976131,60.0
"Chauhan Colony, Chandrapur - MPCB",2026-04-21 17:00:00,-0.41640482149171876,-0.1304728440244092,0.48759588879885646,-0.8679171419888727,0.5081023205357644,0.7244623972181395,-0.29215989972594775,128.0
"Chembur, Mumbai - MPCB",2026-04-21 17:00:00,-0.07819679129539242,0.1467819495274603,-0.13571206722182275,-0.14969291670231843,-0.43859123743098855,-0.6647020276882742,-0.7718429544067792,81.0
"Chhoti Gwaltoli, Indore - MPPCB",2026-04-21 17:00:00,-0.3036688114262766,3.1965846785980245,3.0847123722183536,-0.9448697375552892,-0.17673982778061004,-0.5209953630427832,-0.611948602846502,94.0
"Chikkaballapur Rural, Chikkaballapur - KSPCB",2026-04-21 17:00:00,0.034539218770049694,-1.2394920182318871,-1.1745586605896214,-1.1500766590657334,-0.37816398905013193,-0.3054353660745466,0.3474175065151609,84.0
"Chinchpada, Ambernath - MPCB",2026-04-21 17:00:00,-1.0928208818843714,0.1467819495274603,1.0589615151511458,-0.3548998382127625,-0.8414395599700324,-0.5209953630427832,-0.3721070755060863,61.0
"Chitragupta Nagar, Siwan - BSPCB",2026-04-21 17:00:00,1.2746353294899129,-1.2394920182318871,-1.2784433199264014,-1.1244257938769278,0.16568124637757722,-0.233582033751801,-0.7718429544067792,111.0
"Christianpatty, Nagaon - PCBA",2026-04-21 17:00:00,-0.8109808567207661,-0.40772763757627867,-1.3303856495947912,-1.1244257938769278,-0.9220092244778412,-0.233582033751801,-0.4520542512862249,64.0
"City Railway Station, Bengaluru - KSPCB",2026-04-21 17:00:00,1.6128433596862393,-0.1304728440244092,2.5133467458660643,-0.22664551226873497,0.08511158186976846,-0.3054353660745466,-0.5320014270663634,107.0
"Civic Center, Bhilai - Bhilai Steel Plant",2026-04-21 17:00:00,-0.5855088365898818,-1.2394920182318871,-0.7070776935741121,-0.9192188723664838,-1.1838606341282196,-1.1437242431732446,-0.6918957786266406,44.0
"Civil Line, Jalandhar - PPCB",2026-04-21 17:00:00,0.372747248966376,-0.1304728440244092,0.3317688997936867,-0.22664551226873497,-0.7810123115891758,-0.37728869839729207,0.2674703307350223,64.0
"Civil Lines,  Ajmer - RSPCB",2026-04-21 17:00:00,1.1055313143917498,-0.40772763757627867,0.072057251451737,-0.38055070340156805,0.04482674961586407,-0.25753314452604953,-0.5320014270663634,105.0
"Civil Lines, Bareilly - UPPCB",2026-04-21 17:00:00,0.7109552791627023,-0.9622372246800176,-1.2784433199264014,-0.43185243377917903,-0.9220092244778412,-0.49704425226853466,3.2255158346001496,57.0
"Civil Lines, Sagar - MPPCB",2026-04-21 17:00:00,-0.9237168667862082,-0.9622372246800176,-0.3434813858953825,1.5945659161364563,-0.37816398905013193,-0.47309314149428616,-0.5320014270663634,115.0
"Colaba, Mumbai - MPCB",2026-04-21 17:00:00,2.74020346034066,-0.40772763757627867,0.072057251451737,-0.22664551226873497,-1.4054272115246937,-1.1197731323989961,-0.29215989972594775,80.0
"Collector Office, Yadgir - KSPCB",2026-04-21 17:00:00,-0.24730080639355556,-1.2394920182318871,-0.03182740788504288,-0.7653136812336507,-0.3378791567962276,-0.37728869839729207,-0.3721070755060863,86.0
"Collectorate, Gaya - BSPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.1304728440244092,-0.9148470122476718,-0.8422662768000673,-0.21702466003451443,1.1076801696061158,-0.29215989972594775,120.0
"Collectorate, Jodhpur - RSPCB",2026-04-21 17:00:00,-1.4310289120806976,0.9785463301830687,-0.29153905622699255,0.5941821737730414,-0.43859123743098855,-0.281484255300298,-0.7718429544067792,81.0
"Commonwealth Sports Complex, Delhi - DPCC",2026-04-21 17:00:00,0.372747248966376,-0.1304728440244092,1.3706154931614853,3.0823160970871757,1.1526596365982347,0.8681690618636306,0.9869949127562695,173.0
"D M Colony, Bihar Sharif - BSPCB",2026-04-21 17:00:00,1.1055313143917498,-0.6849824311281482,-0.9148470122476718,-1.3039818501985665,-1.2040030502551717,-0.4012398091715406,-0.5320014270663634,57.0
"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-04-21 17:00:00,-0.19093280136083451,-1.2394920182318871,-0.759020023242502,-0.9192188723664838,0.06496916574281626,-0.13777759065480696,3.4653573619405655,106.0
"DM Office_Kasipur, Samastipur - BSPCB",2026-04-21 17:00:00,-1.2055568919498134,-0.1304728440244092,-0.23959672655860262,-1.1500766590657334,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"DRM Office Danapur, Patna - BSPCB",2026-04-21 17:00:00,0.31637924393365496,0.7012915366311993,0.5914805481356363,-0.5857576249120121,1.595792791391183,1.8501646036078196,-0.8517901301869177,182.0
"DTU, Delhi - CPCB",2026-04-21 17:00:00,-0.3036688114262766,1.2558011237349382,0.43565355913046655,-0.5857576249120121,0.9915203075826171,1.0837290588318673,1.7065194947775166,152.0
"Dabuna, Nayagarh - OSPCB",2026-04-21 17:00:00,-0.9237168667862082,0.42403674307932976,-1.1745586605896214,-1.0218223331217058,0.20596607863148161,-0.018022036783564392,-0.3721070755060863,113.0
"Dada Peer, Sasaram - BSPCB",2026-04-21 17:00:00,1.2746353294899129,-0.6849824311281482,-1.2265009902580115,-0.8935680071776783,-0.07602774714584908,-0.9042131354307594,-0.29215989972594775,99.0
"Dangi Tola, Rajgir - BSPCB",2026-04-21 17:00:00,0.5982192690972602,-0.6849824311281482,-0.6551353639057221,-0.6883610856672342,-0.901866808350889,-0.3054353660745466,-1.0916316575273335,61.0
"Dasnagar, Howrah - WBPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.1304728440244092,-0.5512507045689422,-0.14969291670231843,-0.901866808350889,-0.5209953630427832,-0.29215989972594775,58.0
"Deen Dayal Nagar, Gwalior - MPPCB",2026-04-21 17:00:00,-0.07819679129539242,-0.1304728440244092,1.6822694711718251,1.0045960167939296,0.20596607863148161,0.07778240631342966,1.8664138463377937,113.0
"Deonar, Mumbai - IITM",2026-04-21 17:00:00,1.387371339555355,-0.1304728440244092,-0.8109623529108919,0.3633243870737918,0.9512354753287127,-0.11382647988055844,-1.2515260090876106,150.0
"Deopur, Dhule - MPCB",2026-04-21 17:00:00,-1.1491888869170925,-1.2394920182318871,-0.4993083749005523,-0.6370593552896231,0.12539641412367283,0.1256846278619267,-0.21221272394580915,109.0
"Dhankawadi, Pune - IITM",2026-04-21 17:00:00,-0.754612851688045,-0.1304728440244092,-0.08376973755343281,0.10681573518573667,-0.21702466003451443,-0.2096309229775525,-0.29215989972594775,92.0
"Dhanmandi, Kota - RSPCB",2026-04-21 17:00:00,0.034539218770049694,1.5330559172868077,1.3186731634930955,0.825039960472291,0.08511158186976846,-0.7126042492367712,0.2674703307350223,107.0
"Dhoinda, Rajsamand - RSPCB",2026-04-21 17:00:00,-1.0928208818843714,0.7012915366311993,-0.6031930342373322,0.49157871301781936,-1.1637182180012675,-1.359284240141481,-0.3721070755060863,72.0
"Digari Kalan, Jodhpur - RSPCB",2026-04-21 17:00:00,2.74020346034066,-0.6849824311281482,-0.18765439689021268,0.8506908256610964,-0.015600498764992508,-1.023968689302002,-0.9317373059670563,102.0
"District Court, Eluru - APPCB",2026-04-21 17:00:00,0.034539218770049694,-1.2394920182318871,-0.759020023242502,0.029863139619320137,-1.022721305112602,-0.37728869839729207,-0.4520542512862249,58.0
"Divisional Forest Office, Rairangpur - OSPCB",2026-04-21 17:00:00,-0.3036688114262766,-1.2394920182318871,-0.8109623529108919,-0.3548998382127625,-0.8212971438430802,-0.7605064707852683,-0.6918957786266406,62.0
"Diwator Nagar, Koppal - KSPCB",2026-04-21 17:00:00,-0.19093280136083451,0.7012915366311993,0.17594191078851687,-0.22664551226873497,-1.3449999631438372,-0.3054353660745466,-0.29215989972594775,61.0
"Dnyaneshwar Nagar, Solapur - MPCB",2026-04-21 17:00:00,-0.8673488617534871,3.7510942657017634,0.3317688997936867,0.08116486999693116,-0.6400153987005105,-0.35333758762304357,-1.0116844817471948,71.0
"Doon University, Dehradun - UKPCB",2026-04-21 17:00:00,-1.3746609070479767,-0.1304728440244092,-1.2784433199264014,0.029863139619320137,-1.3047151308899327,-0.7126042492367712,-0.8517901301869177,54.0
"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-04-21 17:00:00,0.6545872741299813,0.7012915366311993,1.838096460176995,0.49157871301781936,1.817359368787657,1.2513868342516068,0.907047736976131,193.0
"Dwarka-Sector 8, Delhi - DPCC ",2026-04-21 17:00:00,1.1055313143917498,-0.40772763757627867,-0.23959672655860262,-0.07274032113590191,2.522343933230984,1.586702385091086,1.1468892643165467,228.0
"ECIL Kapra, Hyderabad - TSPCB",2026-04-21 17:00:00,-0.5855088365898818,-0.1304728440244092,-0.03182740788504288,-0.4575032989679846,-0.3177367406692754,-0.35333758762304357,0.3474175065151609,87.0
"Eco Herbal Park, Moradabad - UPPCB",2026-04-21 17:00:00,0.09090722380277075,-0.1304728440244092,0.2798265701252967,1.0558977471715405,0.5483871527896689,0.31729351405591477,0.18752315495488373,130.0
"Employment Office, Moradabad - UPPCB",2026-04-21 17:00:00,0.6545872741299813,-0.40772763757627867,-0.5512507045689422,-0.6114084901008177,0.3469629915201469,-0.2096309229775525,1.2268364400966851,120.0
"Evelyn Lodge, Asansol - WBPCB",2026-04-21 17:00:00,-0.41640482149171876,-0.40772763757627867,-0.3434813858953825,0.3376735218849863,-0.5594457341927017,-0.7605064707852683,3.4653573619405655,75.0
"F-Block, Sirsa - HSPCB",2026-04-21 17:00:00,1.6692113647189601,2.0875655043905468,-0.4473660452321624,1.4150098598148177,-0.8817243922239367,-0.8323598031080138,-0.13226554816567057,108.0
"FTI Kidwai Nagar, Kanpur - UPPCB",2026-04-21 17:00:00,0.034539218770049694,-0.6849824311281482,0.020114921783347058,-1.0987749286881223,-0.3177367406692754,0.07778240631342966,-0.052318372385532,87.0
"Ferro Chrome Colony, Byasanagar - OSPCB",2026-04-21 17:00:00,3.4166195207333128,-0.9622372246800176,-0.9148470122476718,3.364475614164036,-0.7407274793352714,-0.6407509169140257,-0.13226554816567057,194.0
"Fertilizer Township, Rourkela - OSPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.1304728440244092,-0.23959672655860262,-0.22664551226873497,-0.21702466003451443,0.2933424032816663,-0.29215989972594775,92.0
"Forest Office, Barbil - OSPCB",2026-04-21 17:00:00,-0.5291408315571609,-0.9622372246800176,-0.3434813858953825,2.9797126363319535,0.30667815926624253,0.5328535110241515,0.3474175065151609,169.0
"Forest Rest House, Manguraha - BSPCB",2026-04-21 17:00:00,0.034539218770049694,-1.2394920182318871,-1.1226163309212316,-1.0987749286881223,-0.21702466003451443,-0.3054353660745466,0.02762880339460658,92.0
"Fort William, Kolkata - WBPCB",2026-04-21 17:00:00,-0.5855088365898818,0.9785463301830687,-0.18765439689021268,-0.7653136812336507,-1.2845727147629806,-0.8802620246565108,-0.8517901301869177,39.0
"GIDC, Ankleshwar - GPCB",2026-04-21 17:00:00,0.5418512640645392,0.1467819495274603,0.12399958112012693,-0.5088050293455956,-0.21702466003451443,-0.3054353660745466,0.7471533854158537,92.0
"GIDC, Nandesari - Nandesari Ind. Association",2026-04-21 17:00:00,-0.5855088365898818,-0.1304728440244092,3.1366547018867434,-0.22664551226873497,0.24625091088538598,1.586702385091086,-0.8517901301869177,140.0
"GIFT City, Gandhinagar - IITM",2026-04-21 17:00:00,-0.4727728265244398,0.42403674307932976,0.2798265701252967,-0.12404205151351293,1.495080710756422,-0.4251909199457891,-0.3721070755060863,177.0
"GM Office, Brajrajnagar - OSPCB",2026-04-21 17:00:00,0.09090722380277075,0.1467819495274603,-0.6551353639057221,0.28637179150737524,-0.7810123115891758,-0.5928486953655288,0.2674703307350223,64.0
"GVM Corporation, Visakhapatnam - APPCB",2026-04-21 17:00:00,-0.8109808567207661,-0.6849824311281482,1.4745001524982653,-0.9192188723664838,0.3469629915201469,-0.8084086923337653,2.8257799556994567,120.0
"Gandak Colony, Motihari - BSPCB",2026-04-21 17:00:00,-0.8673488617534871,-0.6849824311281482,-1.1745586605896214,-1.2013783894433443,0.22610849475843378,1.395093498897098,-1.0916316575273335,132.0
"Ganga Nagar, Meerut - UPPCB",2026-04-21 17:00:00,0.8236912892281444,0.42403674307932976,3.500251009565473,-1.0987749286881223,1.9784986978032744,-0.11382647988055844,1.7864666705576553,201.0
"Gangapur Road, Nashik - MPCB",2026-04-21 17:00:00,-0.3036688114262766,-0.6849824311281482,-1.1226163309212316,-0.3035981078351515,-0.35802157292317977,0.07778240631342966,-0.8517901301869177,85.0
"Gangineni Cheruvu, Chittoor - APPCB",2026-04-21 17:00:00,-0.754612851688045,-0.1304728440244092,0.17594191078851687,-0.43185243377917903,-0.9824364728586977,-0.4251909199457891,-0.5320014270663634,56.0
"Gavalinagar, Pimpri Chinchwad - MPCB",2026-04-21 17:00:00,-0.9237168667862082,-0.40772763757627867,0.2798265701252967,0.029863139619320137,-0.19688224390756223,-0.35333758762304357,-1.1715788333074721,93.0
"General Hospital, Mandikhera(Nuh) - HSPCB",2026-04-21 17:00:00,-0.13456479632811347,1.2558011237349382,-0.23959672655860262,-0.6370593552896231,-0.9622940567317455,-0.6407509169140257,1.3867307916569624,55.0
"Ghatkopar, Mumbai - BMC",2026-04-21 17:00:00,-1.0364528768516503,0.9785463301830687,-0.6031930342373322,-0.22664551226873497,-0.09617016327280127,0.07778240631342966,-1.0116844817471948,98.0
"Ghusuri, Howrah - WBPCB",2026-04-21 17:00:00,2.74020346034066,-0.9622372246800176,-0.7070776935741121,-0.8166154116112617,-0.6400153987005105,-0.49704425226853466,-0.29215989972594775,80.0
"Girls College, Sivasagar - PCBA",2026-04-21 17:00:00,-0.8109808567207661,0.1467819495274603,0.020114921783347058,-0.021438590758290885,-1.4658544599055503,-1.263479797044487,-0.6918957786266406,52.0
"Gobind Pura, Yamuna Nagar - HSPCB",2026-04-21 17:00:00,-0.02182878626267136,-0.6849824311281482,-0.29153905622699255,-0.5088050293455956,0.7900961463130951,2.3531379298670383,-0.13226554816567057,172.0
"Gokul Nagar, Bhiwandi - MPCB",2026-04-21 17:00:00,-0.8673488617534871,0.1467819495274603,-0.3434813858953825,0.31202265669618073,-0.277451908415371,-0.13777759065480696,-0.6918957786266406,89.0
"Golden Temple, Amritsar - PPCB",2026-04-21 17:00:00,-0.13456479632811347,1.2558011237349382,3.500251009565473,-0.09839118632470742,-0.3378791567962276,-0.35333758762304357,-0.052318372385532,128.0
"Gole Bazar, Katni - MPPCB",2026-04-21 17:00:00,-0.641876841622603,-0.1304728440244092,0.12399958112012693,1.0558977471715405,0.12539641412367283,-0.13777759065480696,3.4653573619405655,109.0
"Gomti Nagar, Lucknow - UPPCB",2026-04-21 17:00:00,0.7673232841954234,-0.1304728440244092,-0.8109623529108919,-0.021438590758290885,-0.277451908415371,0.3651957356044118,-0.3721070755060863,89.0
"Govindh Bhavan Colony, Jabalpur - JMC",2026-04-21 17:00:00,-0.9237168667862082,-0.9622372246800176,-0.8109623529108919,-0.021438590758290885,-1.0831485534934586,-0.49704425226853466,-1.1715788333074721,53.0
"Govindpuram, Ghaziabad - UPPCB",2026-04-21 17:00:00,0.20364323386821284,0.7012915366311993,0.2278842404569068,3.1079669622759813,1.3540837978677565,3.1914268069657363,1.3067836158768238,224.0
"Govt. Girls Inter College, Kashipur - UKPCB",2026-04-21 17:00:00,-0.9237168667862082,-0.9622372246800176,-0.9667893419160617,-0.22664551226873497,-0.21702466003451443,-0.3054353660745466,-0.29215989972594775,92.0
"Govt. High School Shikarpur, Patna - BSPCB",2026-04-21 17:00:00,0.2600112389009339,-0.1304728440244092,-0.3954237155637724,0.5685313085842358,2.0792107784380356,3.1914268069657363,-0.611948602846502,295.0
"Gulzarpet, Anantapur - APPCB",2026-04-21 17:00:00,-0.19093280136083451,-0.40772763757627867,-0.18765439689021268,-0.12404205151351293,-0.7608698954622236,-0.233582033751801,-0.611948602846502,65.0
"Gupteshwar, Jabalpur - JMC",2026-04-21 17:00:00,-0.19093280136083451,-0.9622372246800176,-0.9667893419160617,-0.3035981078351515,-0.37816398905013193,-0.47309314149428616,-0.4520542512862249,84.0
"Gurdeo Nagar, Aurangabad - BSPCB",2026-04-21 17:00:00,3.9802995710605233,-0.9622372246800176,-0.9667893419160617,0.1837683307521532,-1.123433385747363,-0.8802620246565108,-0.4520542512862249,102.0
"Gyaspur, Ahmedabad - IITM",2026-04-21 17:00:00,-1.656500932211582,1.5330559172868077,0.7992498668091961,-0.40620156859037354,0.40739023990100354,-0.233582033751801,3.4653573619405655,123.0
"H.B. Colony, Bhiwani - HSPCB",2026-04-21 17:00:00,-1.3746609070479767,1.2558011237349382,-0.9148470122476718,-1.22702925463215,-1.5061392921594547,-0.9760664677535049,-0.6918957786266406,33.0
"HB Colony, Vijayawada - APPCB",2026-04-21 17:00:00,0.1472752288354918,-0.40772763757627867,-0.29153905622699255,-0.25229637745754047,-0.7407274793352714,-0.018022036783564392,-0.21221272394580915,73.0
"HIMUDA Complex Phase-1, Baddi - HPPCB",2026-04-21 17:00:00,0.42911525399909706,-0.6849824311281482,0.020114921783347058,2.5692987933110656,2.4014894364692707,2.664502369932269,0.507311858075438,222.0
"Hadapsar, Pune - IITM",2026-04-21 17:00:00,1.9510513898825652,-0.1304728440244092,0.7473075371408061,0.6711347693394579,-0.4184488213040363,0.1735868494104237,-0.29215989972594775,82.0
"Hakimapada, Angul - OSPCB",2026-04-21 17:00:00,0.8236912892281444,-0.9622372246800176,-0.6031930342373322,3.364475614164036,-0.5594457341927017,-0.08987536910630993,0.02762880339460658,301.0
"Hardev Nagar, Bathinda - PPCB",2026-04-21 17:00:00,2.401995430144334,-0.1304728440244092,-0.3954237155637724,-0.22664551226873497,1.0116627237095692,-0.4012398091715406,-0.5320014270663634,153.0
"Hathkhoj, Bhilai - CECB",2026-04-21 17:00:00,-0.9237168667862082,-0.1304728440244092,0.2278842404569068,-0.9192188723664838,-1.0831485534934586,-1.0000175785277534,0.18752315495488373,49.0
"Hebbal 1st Stage, Mysuru - KSPCB",2026-04-21 17:00:00,-0.754612851688045,-0.40772763757627867,-0.3954237155637724,1.3893589946260123,-0.700442647081367,-1.071870910850499,-1.0916316575273335,107.0
"Hebbal, Bengaluru - KSPCB",2026-04-21 17:00:00,-0.9237168667862082,-0.6849824311281482,1.5264424821666551,3.364475614164036,-0.2573094922884188,-0.35333758762304357,-0.5320014270663634,186.0
"Hirawadi, Nashik - MPCB",2026-04-21 17:00:00,-0.754612851688045,-0.6849824311281482,-0.9148470122476718,0.2094191959409587,-0.35802157292317977,-0.4491420307200376,0.42736468229529945,85.0
"Hombegowda Nagar, Bengaluru - KSPCB",2026-04-21 17:00:00,-0.9800848718189292,-0.6849824311281482,-0.08376973755343281,1.5176133205700397,-0.3378791567962276,-0.08987536910630993,-0.4520542512862249,112.0
"Housing Board, Hanumangarh - RSPCB",2026-04-21 17:00:00,-0.9237168667862082,0.1467819495274603,-0.13571206722182275,1.0815486123603462,0.669241649551382,1.2274357234773583,-0.5320014270663634,136.0
"ICRISAT Patancheru, Hyderabad - TSPCB",2026-04-21 17:00:00,0.4854832590318181,-0.6849824311281482,-0.8629046825792819,0.4402769826402083,-0.4587336535579407,-0.5449464738170317,0.02762880339460658,80.0
"IDA Pashamylaram, Hyderabad - TSPCB",2026-04-21 17:00:00,0.4854832590318181,-1.2394920182318871,-1.0187316715844517,-0.8679171419888727,-1.0428637212395542,-0.0419731475578129,-0.052318372385532,72.0
"IESD Banaras Hindu University, Varanasi - UPPCB",2026-04-21 17:00:00,-1.5437649221461398,-1.2394920182318871,-1.2784433199264014,-1.2013783894433443,-0.3177367406692754,-0.3054353660745466,0.6672062096357152,87.0
"IGI Airport (T3), Delhi - IMD",2026-04-21 17:00:00,-0.13456479632811347,-0.1304728440244092,0.48759588879885646,0.23507006112976422,1.2735141333599478,0.6286579541211454,-0.29215989972594775,166.0
"IGNOU_Maidan Garhi, Delhi - DPCC",2026-04-21 17:00:00,0.31637924393365496,-0.6849824311281482,1.1109038448195356,1.6202167813252617,1.2332293011060433,1.1316312803803643,-0.13226554816567057,164.0
"IGSC Planetarium Complex, Patna - BSPCB",2026-04-21 17:00:00,-0.24730080639355556,-0.1304728440244092,-1.2784433199264014,0.1837683307521532,-0.21702466003451443,2.281284597544293,-0.611948602846502,169.0
"IHBAS, Dilshad Garden, Delhi - CPCB",2026-04-21 17:00:00,-1.0364528768516503,-0.1304728440244092,1.838096460176995,0.28637179150737524,1.1123748043443302,2.1615290436730503,-0.29215989972594775,164.0
"IIPHG Lekawada, Gandhinagar - IITM",2026-04-21 17:00:00,-0.641876841622603,-1.2394920182318871,-0.6551353639057221,-0.8679171419888727,-0.19688224390756223,-0.7126042492367712,-0.7718429544067792,93.0
"IIT Delhi, Delhi - IITM",2026-04-21 17:00:00,-0.5291408315571609,-0.1304728440244092,1.630327141503435,-0.0470894559470964,1.192944468852139,-0.3054353660745466,-0.29215989972594775,162.0
"IITG, Guwahati - PCBA",2026-04-21 17:00:00,-1.4310289120806976,-0.1304728440244092,-1.3303856495947912,-0.8679171419888727,-1.4054272115246937,-0.9281642462050079,1.4666779674371009,35.0
